2026/05/06 18:45:31.474, 22791, 0
2026/05/06 18:45:33.479, 22791, 0
2026/05/06 18:45:35.479, 22791, 0
2026/05/06 18:45:37.480, 22791, 0
2026/05/06 18:45:39.480, 22791, 0
2026/05/06 18:45:41.481, 22791, 0
2026/05/06 18:45:43.481, 22791, 100
2026/05/06 18:45:45.481, 22791, 100
2026/05/06 18:45:47.482, 22791, 100
2026/05/06 18:45:49.482, 22791, 100
2026/05/06 18:45:51.483, 22791, 100
2026/05/06 18:45:53.483, 22791, 100
2026/05/06 18:45:55.483, 22791, 100
2026/05/06 18:45:57.484, 22791, 100
2026/05/06 18:45:59.484, 22791, 100
2026/05/06 18:46:01.485, 22791, 100
2026/05/06 18:46:03.485, 22791, 100
2026/05/06 18:46:05.486, 22791, 100
2026/05/06 18:46:07.486, 22791, 65
