2026/05/06 18:44:27.369, 22791, 0
2026/05/06 18:44:29.373, 22791, 0
2026/05/06 18:44:31.373, 22791, 0
2026/05/06 18:44:33.374, 22791, 0
2026/05/06 18:44:35.374, 22791, 0
2026/05/06 18:44:37.374, 22791, 0
2026/05/06 18:44:39.375, 22791, 79
2026/05/06 18:44:41.375, 22791, 100
2026/05/06 18:44:43.375, 22791, 100
2026/05/06 18:44:45.376, 22791, 100
2026/05/06 18:44:47.376, 22791, 100
2026/05/06 18:44:49.377, 22791, 100
2026/05/06 18:44:51.377, 22791, 100
2026/05/06 18:44:53.378, 22791, 100
2026/05/06 18:44:55.378, 22791, 100
2026/05/06 18:44:57.378, 22791, 100
2026/05/06 18:44:59.379, 22791, 100
