2026/05/06 18:42:55.611, 22623, 0
2026/05/06 18:42:57.615, 22623, 0
2026/05/06 18:42:59.615, 22623, 0
2026/05/06 18:43:01.616, 22623, 0
2026/05/06 18:43:03.616, 22623, 0
2026/05/06 18:43:05.617, 22623, 0
2026/05/06 18:43:07.617, 22623, 0
2026/05/06 18:43:09.617, 22623, 100
2026/05/06 18:43:11.618, 22623, 100
2026/05/06 18:43:13.618, 22623, 100
2026/05/06 18:43:15.618, 22623, 100
2026/05/06 18:43:17.619, 22623, 100
2026/05/06 18:43:19.620, 22623, 100
2026/05/06 18:43:21.620, 22623, 100
2026/05/06 18:43:23.620, 22623, 100
2026/05/06 18:43:25.620, 22623, 100
