2026/05/06 18:44:59.634, 22791, 0
2026/05/06 18:45:01.639, 22791, 0
2026/05/06 18:45:03.639, 22791, 0
2026/05/06 18:45:05.640, 22791, 0
2026/05/06 18:45:07.640, 22791, 0
2026/05/06 18:45:09.640, 22791, 0
2026/05/06 18:45:11.641, 22791, 100
2026/05/06 18:45:13.641, 22791, 100
2026/05/06 18:45:15.642, 22791, 100
2026/05/06 18:45:17.642, 22791, 100
2026/05/06 18:45:19.642, 22791, 100
2026/05/06 18:45:21.643, 22791, 100
2026/05/06 18:45:23.643, 22791, 100
2026/05/06 18:45:25.644, 22791, 100
2026/05/06 18:45:27.644, 22791, 100
2026/05/06 18:45:29.644, 22791, 100
