2026/05/06 18:43:26.203, 22623, 0
2026/05/06 18:43:28.207, 22623, 0
2026/05/06 18:43:30.208, 22623, 0
2026/05/06 18:43:32.208, 22623, 0
2026/05/06 18:43:34.208, 22623, 0
2026/05/06 18:43:36.209, 22623, 0
2026/05/06 18:43:38.209, 22623, 100
2026/05/06 18:43:40.210, 22623, 100
2026/05/06 18:43:42.210, 22623, 100
2026/05/06 18:43:44.211, 22623, 100
2026/05/06 18:43:46.211, 22623, 100
2026/05/06 18:43:48.212, 22623, 100
2026/05/06 18:43:50.214, 22623, 100
2026/05/06 18:43:52.214, 22623, 100
2026/05/06 18:43:54.215, 22623, 100
