2026/05/06 18:46:07.941, 22791, 65
2026/05/06 18:46:09.948, 22791, 0
2026/05/06 18:46:11.948, 22791, 0
2026/05/06 18:46:13.949, 22791, 0
2026/05/06 18:46:15.949, 22791, 0
2026/05/06 18:46:17.950, 22791, 0
2026/05/06 18:46:19.950, 22791, 100
2026/05/06 18:46:21.950, 22791, 100
2026/05/06 18:46:23.951, 22791, 100
2026/05/06 18:46:25.951, 22791, 100
2026/05/06 18:46:27.952, 22791, 100
2026/05/06 18:46:29.952, 22791, 100
2026/05/06 18:46:31.952, 22791, 100
2026/05/06 18:46:33.953, 22791, 100
2026/05/06 18:46:35.953, 22791, 100
2026/05/06 18:46:37.953, 22791, 100
2026/05/06 18:46:39.954, 22791, 100
2026/05/06 18:46:41.954, 22791, 100
