2026/05/03 06:24:34.893, 22747, 0
2026/05/03 06:24:36.896, 22747, 0
2026/05/03 06:24:38.897, 22747, 0
2026/05/03 06:24:40.897, 22747, 0
2026/05/03 06:24:42.898, 22747, 0
2026/05/03 06:24:44.898, 22747, 0
2026/05/03 06:24:46.899, 22747, 100
2026/05/03 06:24:48.899, 22747, 100
2026/05/03 06:24:50.900, 22747, 100
2026/05/03 06:24:52.901, 22747, 100
2026/05/03 06:24:54.901, 22747, 100
2026/05/03 06:24:56.902, 22747, 100
2026/05/03 06:24:58.902, 22747, 100
2026/05/03 06:25:00.903, 22747, 100
2026/05/03 06:25:02.904, 22747, 100
2026/05/03 06:25:04.904, 22747, 100
2026/05/03 06:25:06.904, 22747, 100
2026/05/03 06:25:08.905, 22747, 100
