2026/05/03 07:31:02.122, 10269, 0
2026/05/03 07:31:04.126, 10269, 0
2026/05/03 07:31:06.126, 10269, 0
2026/05/03 07:31:08.127, 10269, 0
2026/05/03 07:31:10.128, 10269, 0
2026/05/03 07:31:12.128, 10269, 0
2026/05/03 07:31:14.129, 10269, 100
2026/05/03 07:31:16.129, 10269, 75
2026/05/03 07:31:18.129, 10269, 78
2026/05/03 07:31:20.130, 10269, 78
2026/05/03 07:31:22.130, 10269, 83
2026/05/03 07:31:24.131, 10269, 97
2026/05/03 07:31:26.131, 10269, 78
2026/05/03 07:31:28.131, 10269, 83
2026/05/03 07:31:30.132, 10269, 97
2026/05/03 07:31:32.132, 10269, 80
2026/05/03 07:31:34.133, 10269, 81
