2026/05/03 06:23:31.831, 22747, 0
2026/05/03 06:23:33.835, 22747, 0
2026/05/03 06:23:35.836, 22747, 0
2026/05/03 06:23:37.836, 22747, 0
2026/05/03 06:23:39.837, 22747, 0
2026/05/03 06:23:41.837, 22747, 0
2026/05/03 06:23:43.838, 22747, 100
2026/05/03 06:23:45.838, 22747, 100
2026/05/03 06:23:47.839, 22747, 100
2026/05/03 06:23:49.839, 22747, 100
2026/05/03 06:23:51.840, 22747, 100
2026/05/03 06:23:53.840, 22747, 100
2026/05/03 06:23:55.841, 22747, 100
2026/05/03 06:23:57.841, 22747, 100
2026/05/03 06:23:59.842, 22747, 100
2026/05/03 06:24:01.842, 22747, 100
