2026/05/03 06:25:45.437, 22747, 0
2026/05/03 06:25:47.441, 22747, 0
2026/05/03 06:25:49.441, 22747, 0
2026/05/03 06:25:51.442, 22747, 0
2026/05/03 06:25:53.442, 22747, 0
2026/05/03 06:25:55.443, 22747, 0
2026/05/03 06:25:57.443, 22747, 100
2026/05/03 06:25:59.444, 22747, 100
2026/05/03 06:26:01.444, 22747, 100
2026/05/03 06:26:03.444, 22747, 100
2026/05/03 06:26:05.445, 22747, 100
2026/05/03 06:26:07.445, 22747, 100
2026/05/03 06:26:09.446, 22747, 100
2026/05/03 06:26:11.446, 22747, 100
2026/05/03 06:26:13.446, 22747, 100
2026/05/03 06:26:15.447, 22747, 100
2026/05/03 06:26:17.447, 22747, 100
2026/05/03 06:26:19.448, 22747, 100
