2026/05/03 07:30:29.161, 7261, 0
2026/05/03 07:30:31.164, 7261, 0
2026/05/03 07:30:33.165, 7261, 0
2026/05/03 07:30:35.166, 7261, 0
2026/05/03 07:30:37.166, 7261, 0
2026/05/03 07:30:39.166, 7261, 0
2026/05/03 07:30:41.167, 9501, 91
2026/05/03 07:30:43.167, 10269, 70
2026/05/03 07:30:45.167, 10269, 78
2026/05/03 07:30:47.168, 10269, 94
2026/05/03 07:30:49.168, 10269, 78
2026/05/03 07:30:51.169, 10269, 95
2026/05/03 07:30:53.169, 10269, 83
2026/05/03 07:30:55.170, 10269, 83
2026/05/03 07:30:57.170, 10269, 97
2026/05/03 07:30:59.170, 10269, 80
2026/05/03 07:31:01.171, 10269, 82
