2026/05/03 06:21:33.024, 22537, 0
2026/05/03 06:21:35.028, 22537, 0
2026/05/03 06:21:37.028, 22537, 0
2026/05/03 06:21:39.029, 22537, 0
2026/05/03 06:21:41.029, 22537, 0
2026/05/03 06:21:43.030, 22537, 0
2026/05/03 06:21:45.030, 22579, 100
2026/05/03 06:21:47.031, 22579, 100
2026/05/03 06:21:49.031, 22579, 100
2026/05/03 06:21:51.032, 22579, 100
2026/05/03 06:21:53.032, 22579, 100
2026/05/03 06:21:55.033, 22579, 100
2026/05/03 06:21:57.034, 22579, 100
2026/05/03 06:21:59.034, 22579, 100
2026/05/03 06:22:01.035, 22579, 100
