2026/05/03 06:22:02.168, 22579, 100
2026/05/03 06:22:04.172, 22579, 0
2026/05/03 06:22:06.172, 22579, 0
2026/05/03 06:22:08.173, 22579, 0
2026/05/03 06:22:10.173, 22579, 0
2026/05/03 06:22:12.173, 22579, 0
2026/05/03 06:22:14.174, 22579, 100
2026/05/03 06:22:16.174, 22579, 100
2026/05/03 06:22:18.175, 22579, 100
2026/05/03 06:22:20.175, 22579, 100
2026/05/03 06:22:22.175, 22579, 100
2026/05/03 06:22:24.176, 22579, 100
2026/05/03 06:22:26.176, 22579, 100
2026/05/03 06:22:28.176, 22579, 100
2026/05/03 06:22:30.177, 22579, 100
