2026/05/03 06:24:03.232, 22747, 0
2026/05/03 06:24:05.236, 22747, 0
2026/05/03 06:24:07.237, 22747, 0
2026/05/03 06:24:09.238, 22747, 0
2026/05/03 06:24:11.238, 22747, 0
2026/05/03 06:24:13.238, 22747, 0
2026/05/03 06:24:15.239, 22747, 100
2026/05/03 06:24:17.239, 22747, 100
2026/05/03 06:24:19.240, 22747, 100
2026/05/03 06:24:21.240, 22747, 100
2026/05/03 06:24:23.241, 22747, 100
2026/05/03 06:24:25.241, 22747, 100
2026/05/03 06:24:27.242, 22747, 100
2026/05/03 06:24:29.242, 22747, 100
2026/05/03 06:24:31.243, 22747, 100
2026/05/03 06:24:33.243, 22747, 100
