2026/05/03 06:20:36.343, 22537, 0
2026/05/03 06:20:38.347, 22537, 0
2026/05/03 06:20:40.348, 22537, 0
2026/05/03 06:20:42.349, 22537, 0
2026/05/03 06:20:44.349, 22537, 0
2026/05/03 06:20:46.349, 22537, 0
2026/05/03 06:20:48.350, 22537, 100
2026/05/03 06:20:50.350, 22537, 100
2026/05/03 06:20:52.351, 22537, 100
2026/05/03 06:20:54.351, 22537, 100
2026/05/03 06:20:56.352, 22537, 100
2026/05/03 06:20:58.352, 22537, 100
2026/05/03 06:21:00.353, 22537, 100
2026/05/03 06:21:02.353, 22537, 100
2026/05/03 06:21:04.354, 22537, 100
