2026/05/03 07:37:00.813, 20157, 0
2026/05/03 07:37:02.817, 20157, 0
2026/05/03 07:37:04.817, 20157, 0
2026/05/03 07:37:06.817, 20157, 0
2026/05/03 07:37:08.818, 20157, 0
2026/05/03 07:37:10.818, 20157, 0
2026/05/03 07:37:12.819, 20157, 99
2026/05/03 07:37:14.819, 20157, 81
2026/05/03 07:37:16.819, 20157, 85
2026/05/03 07:37:18.820, 20157, 84
2026/05/03 07:37:20.820, 20157, 83
2026/05/03 07:37:22.820, 20157, 82
2026/05/03 07:37:24.821, 20157, 83
2026/05/03 07:37:26.821, 20157, 87
2026/05/03 07:37:28.821, 20157, 84
2026/05/03 07:37:30.822, 20157, 84
2026/05/03 07:37:32.822, 20157, 99
2026/05/03 07:37:34.823, 20157, 80
2026/05/03 07:37:36.823, 20157, 83
